source,video_id,author,text,published_at,like_count,sentiment,raw_score,scaled_score,benchmark,confidence,fetched_at
youtube,rRbqOK19cM0,@divineblessings3780,Lower topend speed with bigger mileage and shorter charging time. This is the only way to go.,2025-12-17T11:40:41Z,0,Positive,1,10.0,10,0.5467,2026-02-21T09:38:21.976952
youtube,rRbqOK19cM0,@divineblessings3780,Low numbers initially study feedback and fix issues and make custimers feel in comtrol...inatead of running it like a tech company they got greedy made ut quick cash scam. It another country they would have been jailed.,2025-12-17T11:36:13Z,0,Negative,-1,0.0,10,0.9044,2026-02-21T09:38:22.080731
youtube,rRbqOK19cM0,@BilalQureshi-sh2vj,I have Ola S1 Air and Activa 6g both have 3 years old but I found that Activa is more affordable overall than Ola. Guys don't buy Ola it's a irritating toy. 😒,2025-12-16T07:50:00Z,0,Negative,-1,0.0,10,0.9464,2026-02-21T09:38:22.176066
youtube,rRbqOK19cM0,@arjunrao636,"Don't buy OLA, you will regret if you buy. I have bought one , waste of money. Very very very bad service, infact there is no service. Impossible to book a slot for any repairs + it's the most dangerous scooter as it abruptly stops while driving. Most unsafe scooter to drive, don't buy and don't risk your life.",2025-12-11T13:49:32Z,0,Negative,-1,0.0,10,0.9516,2026-02-21T09:38:22.306154
youtube,rRbqOK19cM0,@review24-bs7qd,"Ola is heading to next to Kingfisher Airlines, Jet Airways, Biju’s app, Nokia, Tata Docomo, Aircel etc.",2025-12-10T14:41:37Z,0,Neutral,0,5.0,10,0.7947,2026-02-21T09:38:22.389305
youtube,rRbqOK19cM0,@San-n4u8s,"A company built on lies. If the leadership is shit, their product would also be shit.",2025-12-09T16:00:24Z,0,Negative,-1,0.0,10,0.9214,2026-02-21T09:38:22.467104
youtube,rRbqOK19cM0,@Indiantrav,भावेश नाम के लोग fraud ही होते हे,2025-12-08T19:28:27Z,0,Negative,-1,0.0,10,0.6844,2026-02-21T09:38:22.534216
youtube,rRbqOK19cM0,@mayurjadhav7326,"amezing video brother,,, actully the hyped customer, lack of electric grid for the charging. product was good but service is the key and that is missing",2025-12-07T18:23:11Z,0,Negative,-1,0.0,10,0.6996,2026-02-21T09:38:22.641083
youtube,rRbqOK19cM0,@pratik11p,Soon bhavesh will join BJP to save his ass,2025-12-07T03:37:15Z,0,Negative,-1,0.0,10,0.3934,2026-02-21T09:38:22.717600
youtube,rRbqOK19cM0,@lolz4825,"ola is shit...i am a user from 2 years ,so many issues",2025-12-06T21:05:55Z,0,Negative,-1,0.0,10,0.9433,2026-02-21T09:38:22.789941
youtube,rRbqOK19cM0,@RahulGautam746,"I courier my ola from hometown to mumbai, and there were no charging stations, my landlord not allowing to charge at my place…so i had to write an email to my office to allow me charge my scooter and now every Sunday i go to office to charge it, i still get fear if any issue happens in scooter where will i go yo repair it😢",2025-12-05T05:04:04Z,0,Negative,-1,0.0,10,0.8484,2026-02-21T09:38:22.916269
youtube,rRbqOK19cM0,@shrawankadam5594,My scooter is at service center from last 6 month,2025-12-05T03:54:54Z,0,Neutral,0,5.0,10,0.8709,2026-02-21T09:38:22.986154
youtube,rRbqOK19cM0,@shrawankadam5594,Ola is shutdown their service center in mumbai,2025-12-05T03:54:11Z,0,Negative,-1,0.0,10,0.8726,2026-02-21T09:38:23.060151
youtube,rRbqOK19cM0,@PrabhjotSingh-px7bp,"Bss yehi problem hai zyadatar indians ki jbb India k liye video bnn rhi hai to video Hindi mein bnayi ja skti hai 

Angrez to chle gye lekin ye gulaami nhi ja rhi",2025-12-04T05:59:52Z,0,Negative,-1,0.0,10,0.4756,2026-02-21T09:38:23.160878
youtube,rRbqOK19cM0,@naavlogs5503,"Bhavesh is a arrogant and supported by bjp as usual as guzzi
His head strongness is very much reason for his failures like another IIT,an.  Ashneer grover.
These two arrogant's are started but failed miserably by not honouring their partners, technicians, and well wishers. And perished.
Ola agarwal doesn't think about after sales.and public grievances. He mocked the critics and consumers instead of listening their warnings.
The charging network is not a reason for ola. but customer service of ola is as worst in the world.
A person don't having any technical knowledge of a product ,and only push it's faulty product to offer customers and denied service is one line failure history of ola
That's the beginning of the end",2025-12-03T02:06:12Z,0,Negative,-1,0.0,10,0.8833,2026-02-21T09:38:23.376358
youtube,rRbqOK19cM0,@redmoonnnnnnn,Kunal Kamra ate it.,2025-12-01T16:37:56Z,0,Negative,-1,0.0,10,0.3457,2026-02-21T09:38:23.429056
youtube,rRbqOK19cM0,@KanishQQuotes,"They forget that selling products is different from selling services
Another thing is automobile ownership is lot more than assembling a vehicle from bunch of parts sourced from the market
There's after sales support that can make or break the experience
Ather took the safe route for starting in bangalore only and slowly spread out
While tvs , bajaj and hero simply launched 1 product only and even they weren't launched nationwide at once. Both Iqube and chetak ev weren't available in Delhi for a long time .",2025-12-01T14:44:37Z,0,Negative,-1,0.0,10,0.5151,2026-02-21T09:38:23.582966
youtube,rRbqOK19cM0,@KanishQQuotes,Stick to tvs,2025-12-01T14:42:08Z,0,Negative,-1,0.0,10,0.538,2026-02-21T09:38:23.638955
youtube,rRbqOK19cM0,@jaharpaul8279,Honest video real story of OLA electric,2025-12-01T14:25:09Z,0,Neutral,0,5.0,10,0.7172,2026-02-21T09:38:23.715243
youtube,rRbqOK19cM0,@sunandep4103,It's a well made video 👏🏻,2025-12-01T07:47:54Z,0,Positive,1,10.0,10,0.9291,2026-02-21T09:38:23.782557
youtube,rRbqOK19cM0,@AlokPandey-l2p,Bhai kuchha bhi Lena but ola mat len,2025-11-30T08:56:15Z,1,Neutral,0,5.0,10,0.3475,2026-02-21T09:38:23.848353
youtube,rRbqOK19cM0,@YashChoudhary-c5w,well only indian brands have to suffer that to startups as american based company (youtube)chinese hardware and apps(mobiles and their os and media and camera owned due to their chips and want to destroy indian business)only entrepreneurs know the real game going on even who knows how they make stuff for indian business so that it fails and they have master control.So still somewhere totally skipping is not right youtubers are paid money from various sources you never know.,2025-11-29T09:55:42Z,0,Negative,-1,0.0,10,0.8532,2026-02-21T09:38:23.987927
youtube,rRbqOK19cM0,@satishdombe6886,"not purchase ola electric 
very very problem service centre not repaire",2025-11-28T18:58:55Z,0,Negative,-1,0.0,10,0.8431,2026-02-21T09:38:24.057373
youtube,rRbqOK19cM0,@jaferluqman2010,OLA ELECTRIC SHOULD BE BOUGHT BY EICHER GROUP.,2025-11-28T14:01:40Z,0,Negative,-1,0.0,10,0.5666,2026-02-21T09:38:24.134268
youtube,rRbqOK19cM0,@sj_wanders,People don't see the bigger version - its not a scooter company guys !!! Such idiotic videos are waste of life,2025-11-28T04:31:41Z,0,Negative,-1,0.0,10,0.948,2026-02-21T09:38:24.215272
youtube,rRbqOK19cM0,@FinGrowInsights-c2x,"Great information! 👏
I’ve also made a short IPO explanation video covering the risks, precautions, and case studies of Lenskart & Paytm.
If you’re interested, do check out the IPO video on my channel! 📈🎥",2025-11-27T17:39:24Z,0,Positive,1,10.0,10,0.6733,2026-02-21T09:38:24.319131
youtube,rRbqOK19cM0,@tj3397,"Andh bhakts were defending Ola so much 
lol",2025-11-27T11:13:47Z,0,Negative,-1,0.0,10,0.3514,2026-02-21T09:38:24.396175
youtube,rRbqOK19cM0,@MorbiusBlueBalls,Kunal kamra walks in in the post credit scene,2025-11-26T15:52:31Z,2,Neutral,0,5.0,10,0.4528,2026-02-21T09:38:24.486240
youtube,rRbqOK19cM0,@akshay_9854,फाउंडर का चेहरा देख ही लग रहा था ये गड़बड़ करेगा😂,2025-11-26T08:37:21Z,0,Negative,-1,0.0,10,0.4176,2026-02-21T09:38:24.566313
youtube,rRbqOK19cM0,@Knorwegian,"5:36 You could have beeped it.
I was watching with my PARENTS",2025-11-26T05:28:02Z,0,Neutral,0,5.0,10,0.6159,2026-02-21T09:38:24.656242
youtube,rRbqOK19cM0,@KrishnaKumar-yv3uh,"My Ola scooter got rusted while it was kept in service centre. I gave the vehicle in good condition, and I visited and checked it in service center after a few weeks , see tgat ola with rust on multiple parts.😢😢 their is a video in my channel",2025-11-25T21:02:10Z,0,Negative,-1,0.0,10,0.8087,2026-02-21T09:38:24.779030
youtube,rRbqOK19cM0,@aravindr2125,I buy the scooter so much pain of my life,2025-11-25T08:33:19Z,0,Negative,-1,0.0,10,0.8451,2026-02-21T09:38:24.846342
youtube,rRbqOK19cM0,@tinnu0741,Ios 26 was personal 😢💔,2025-11-25T08:13:19Z,0,Negative,-1,0.0,10,0.8665,2026-02-21T09:38:24.900399
youtube,rRbqOK19cM0,@gulamdastagir3637,Bhavesh Agarval ek Pagal hai innocent Indians ko Chuna lagara go govt should take immediately action jail me dalo chor salay ko wanna yell bhi London bhag jayega baht bald dekna,2025-11-25T04:25:09Z,0,Positive,1,10.0,10,0.4025,2026-02-21T09:38:25.004674
youtube,rRbqOK19cM0,@sairampamarthi3007,trying to convince customers even there are failure worst company,2025-11-24T15:30:20Z,0,Negative,-1,0.0,10,0.9014,2026-02-21T09:38:25.078847
youtube,rRbqOK19cM0,@rawrawi3704,"Its alredy 1 year it’s is working perfectly, don’t spred fake news",2025-11-24T03:15:25Z,1,Positive,1,10.0,10,0.4874,2026-02-21T09:38:25.161928
youtube,rRbqOK19cM0,@MrBrij2385,Apne desh mein Companiyon se lekar sarkar sab jumlon par chal raha hai.,2025-11-23T21:19:50Z,0,Negative,-1,0.0,10,0.4284,2026-02-21T09:38:25.245891
youtube,rRbqOK19cM0,@singhdisha1384,Don't purchase ola ka jhola😅.,2025-11-23T14:45:07Z,0,Negative,-1,0.0,10,0.4036,2026-02-21T09:38:25.323561
youtube,rRbqOK19cM0,@daviddmonte,"Aether is far far far better , they have research... unlike ola's which is just a buisness venture...with too much pride",2025-11-23T12:54:38Z,0,Positive,1,10.0,10,0.3789,2026-02-21T09:38:25.424419
youtube,rRbqOK19cM0,@Pixelvance,hello brother you need video editor 😁 i am a professional video editor 😁 reply me,2025-11-23T07:20:45Z,0,Neutral,0,5.0,10,0.6201,2026-02-21T09:38:25.511043
youtube,rRbqOK19cM0,@siddharthpandit,"Banoge Bhola toh SCAM karega OLA!
Here in Kolhapur MH, 950 Scooters are waiting for repairs for the past 3 months. Most of the scooters have Software problems and not Hardware problem. Requesting all the avoid this OLA Fraudster, if you wish to not waste your money.",2025-11-23T04:39:00Z,0,Negative,-1,0.0,10,0.8666,2026-02-21T09:38:25.630341
youtube,rRbqOK19cM0,@pnvnambiar24,Last i checked Bangalore was in Karnataka 2:54,2025-11-22T17:15:48Z,0,Neutral,0,5.0,10,0.8537,2026-02-21T09:38:25.710183
youtube,rRbqOK19cM0,@dheerenmittal9236,"ABE TUJHE BOLNA NHI AATA YA VOICE EDITING NHI AATI , JO BOLTE BOLTE ITNI KAM AAWAJ HO JATI KI KUCH SMJH NHI AATA",2025-11-22T16:51:19Z,0,Negative,-1,0.0,10,0.4024,2026-02-21T09:38:25.812278
youtube,rRbqOK19cM0,@bevan_kumar,2:54 when did Bengaluru go to Tamil Nadu.?😕😡,2025-11-22T16:04:30Z,0,Negative,-1,0.0,10,0.8238,2026-02-21T09:38:25.875007
youtube,rRbqOK19cM0,@darshantechful,He still has time to improve service but he is not. Bast***d,2025-11-22T07:54:55Z,0,Negative,-1,0.0,10,0.8969,2026-02-21T09:38:25.958100
youtube,rRbqOK19cM0,@RIDHANSH619,Kolhapur ola showroom have same condition you showing in your starting video,2025-11-22T01:29:25Z,0,Neutral,0,5.0,10,0.7346,2026-02-21T09:38:26.042225
youtube,rRbqOK19cM0,@JobyJohnson-p2l,Watching this 3rd time also coz this one makes me sleep within 2 mins. Dont know why..!,2025-11-21T21:23:20Z,0,Positive,1,10.0,10,0.6319,2026-02-21T09:38:26.130254
youtube,rRbqOK19cM0,@hanifnewid4073,They are shutting down service centers sir..,2025-11-21T21:02:28Z,0,Negative,-1,0.0,10,0.8728,2026-02-21T09:38:26.207347
youtube,rRbqOK19cM0,@hanifnewid4073,"Biggest factor, Subsidies???  Watch zeroda kamat guy podcast with ather ceo..",2025-11-21T20:52:59Z,0,Neutral,0,5.0,10,0.4886,2026-02-21T09:38:26.292135
youtube,rRbqOK19cM0,@rajeshgaikwad4209,Please don't buy ola 🙏,2025-11-21T18:50:30Z,0,Negative,-1,0.0,10,0.7372,2026-02-21T09:38:26.347222
youtube,rRbqOK19cM0,@try650,Ola bro who ever you are the damage is done now don't get pushed back rise from the ashes ola bro .,2025-11-21T17:33:17Z,0,Negative,-1,0.0,10,0.5389,2026-02-21T09:38:26.420917
youtube,rRbqOK19cM0,@AdityaSingh-w7i8p,Simple don't buy ola😂😂😂,2025-11-21T16:55:53Z,0,Negative,-1,0.0,10,0.4688,2026-02-21T09:38:26.485081
youtube,rRbqOK19cM0,@nononsense129,The arrogance is the number one reason 😂😂,2025-11-21T16:03:50Z,0,Negative,-1,0.0,10,0.8684,2026-02-21T09:38:26.555119
youtube,rRbqOK19cM0,@silentki11eerr9,Ola just like BJP only fake promises,2025-11-21T10:04:17Z,0,Negative,-1,0.0,10,0.7946,2026-02-21T09:38:26.606202
youtube,rRbqOK19cM0,@kusalchandraMahi,SERVICE POOR DONT BUY OLA PRODUCT,2025-11-21T08:54:46Z,0,Negative,-1,0.0,10,0.9115,2026-02-21T09:38:26.686050
youtube,rRbqOK19cM0,@sharukhsa5716,Ola every dab 🩴🩴🩴🩴🩴🩴🩴🩴🩴👡👡👡👡👡👡👡👡👡👡👡👞👟👟👟👟👟👟👟👟,2025-11-20T16:57:31Z,0,Neutral,0,5.0,10,0.6602,2026-02-21T09:38:26.755373
youtube,rRbqOK19cM0,@adityarajpal-hg5xc,Thank for make my voice thanks thanks and thanks 🙃,2025-11-20T16:54:17Z,0,Positive,1,10.0,10,0.7192,2026-02-21T09:38:26.840292
youtube,rRbqOK19cM0,@AnanthNath-o8n,Oombiyallo naadha🙂🥲,2025-11-20T16:07:42Z,0,Positive,1,10.0,10,0.4877,2026-02-21T09:38:26.905983
youtube,rRbqOK19cM0,@GaneshShet-u3w,"Ban Ola from India, stop buying Ola, dont know how still people are buying this junk brand",2025-11-20T14:15:19Z,0,Negative,-1,0.0,10,0.9299,2026-02-21T09:38:26.989684
youtube,rRbqOK19cM0,@soumeetacharya2112,"It is the new age Freedom 251, hope you guys remember it😅😂",2025-11-20T14:10:38Z,0,Positive,1,10.0,10,0.6845,2026-02-21T09:38:27.055314
youtube,rRbqOK19cM0,@thalun6791,"When did gadget review channel turn to business case study channel, seems like ola smells to me .😅",2025-11-20T13:04:56Z,0,Neutral,0,5.0,10,0.4893,2026-02-21T09:38:27.136747
youtube,rRbqOK19cM0,@velocity0212,Chasing profits over quality 😂,2025-11-20T12:57:26Z,0,Neutral,0,5.0,10,0.4978,2026-02-21T09:38:27.194535
youtube,rRbqOK19cM0,@clasher-fan-coc,Ather is much better than ola,2025-11-20T08:27:52Z,0,Positive,1,10.0,10,0.5492,2026-02-21T09:38:27.253180
youtube,rRbqOK19cM0,@TheBadmasboi2.5,Your Eyes are Amàzing! 😍,2025-11-20T05:37:34Z,0,Positive,1,10.0,10,0.9295,2026-02-21T09:38:27.322328
youtube,rRbqOK19cM0,@r.pgamerz4827,Was thinking of buying an Ola....but now i tam hinking its best i stick with the splendor plus xtec(my dad's Recommendation)😅😅😅,2025-11-20T05:32:33Z,0,Neutral,0,5.0,10,0.4962,2026-02-21T09:38:27.425352
youtube,rRbqOK19cM0,@aaryaningaraddiyavar833,"I had pre ordered it for 499. Thank God I reconsidered later and bought Chetak. It's been 4 years, I still get 80-90 km range. FYI the advertised range was 90. It give 110-120 when new.",2025-11-19T19:35:44Z,0,Positive,1,10.0,10,0.4915,2026-02-21T09:38:27.528397
youtube,rRbqOK19cM0,@abhishek_7986,🎉,2025-11-19T18:09:07Z,0,Positive,1,10.0,10,0.4888,2026-02-21T09:38:27.570024
youtube,rRbqOK19cM0,@yogeeyogeesh8597,OLA super made in india proudly powered by Ola 🇮🇳 technology battery 🔋 motor 🛵🇮🇳 3ears ago OLA buying NO problem issue exlent 🦾🔋🛵🇮🇳🥰💐👍🚩🫶👌😘,2025-11-19T15:37:17Z,0,Positive,1,10.0,10,0.6077,2026-02-21T09:38:27.674266
youtube,rRbqOK19cM0,@androwindo,I will be cheering for the downfall of that arrogant AH,2025-11-19T09:12:36Z,0,Negative,-1,0.0,10,0.8826,2026-02-21T09:38:27.749147
youtube,rRbqOK19cM0,@neotech7272,"Biggest Scam of Modern India - Ola Electric
Recently from last 2 months Ola closed all service centre across India. They haven't given salary to Technicians. No Parts replaced under warranty. So they saved around 50 crores in 2 month. Their technicians has stole parts from scooters lying at service centre and stored in their store. Example Ola filed case of Rs3 crores worth parts stolen at Sarkhej police station and demand 3 crores from insurance company. 
Moreover Ministry is backing them due to mysterious reason.

Share as much as possible.",2025-11-19T06:54:04Z,0,Negative,-1,0.0,10,0.8723,2026-02-21T09:38:27.922046
youtube,rRbqOK19cM0,@animelplanet8533,"Ola scooter is a fail company.
1000 service centres is a gimmick and intentionally they create faults in my scooter.  Their scooters are fully controlled by their core centre remotely. They're failed in giving service. 😢 Don't buy I insist",2025-11-18T23:30:37Z,0,Negative,-1,0.0,10,0.947,2026-02-21T09:38:28.043411
youtube,rRbqOK19cM0,@shakuntalamishra-f8d,TVS ...... Bajaj ....... have too much money .......... they pay for negative publicity against Ola and Bhavish Agarwal,2025-11-18T14:45:25Z,0,Negative,-1,0.0,10,0.7079,2026-02-21T09:38:28.131260
youtube,rRbqOK19cM0,@shakuntalamishra-f8d,Ola should have focused in ........... only four cities ....... going hinterland too soon ....... made service station installation difficult,2025-11-18T14:43:53Z,0,Negative,-1,0.0,10,0.8163,2026-02-21T09:38:28.212993
youtube,rRbqOK19cM0,@shakuntalamishra-f8d,TVS ............  ..........HOnda ...........Bajaj ...........all hate Ola electric ........,2025-11-18T14:42:38Z,0,Negative,-1,0.0,10,0.7321,2026-02-21T09:38:28.289863
youtube,rRbqOK19cM0,@shakuntalamishra-f8d,somehow left ecosystem ........ does not like Ola electric ............. Bhavish Agarwal is targetted from Domestic and foreing competitors,2025-11-18T14:40:08Z,0,Negative,-1,0.0,10,0.8119,2026-02-21T09:38:28.370694
youtube,rRbqOK19cM0,@jaykumar7185,NO to OLA,2025-11-18T06:04:37Z,0,Negative,-1,0.0,10,0.7799,2026-02-21T09:38:28.422081
youtube,rRbqOK19cM0,@saianuushm.a3945,"I bought my Ola S1 Pro Gen 2 in summer 2024. After a few months, I gave it for service because the maps were buggy and I wanted a general cleanup. The experience was terrible. They made me park it outside in the dust, asked me to set a weak 6-digit password, and after the service nothing changed. They didn’t even clean it — just said they “checked brakes” and “updated software.”

Now after the Oct 2025 update, the software is finally okay, but I’ve decided I’m never giving my Ola for service again. I still have scratches and a broken rear number-plate LED, and I’m avoiding service on purpose.

My opinion: If you own an Ola, don’t expect their service to make your scooter better — it might actually make it worse.",2025-11-18T03:48:04Z,0,Negative,-1,0.0,10,0.7994,2026-02-21T09:38:28.626698
youtube,rRbqOK19cM0,@sksingh3339,"Ola is getting target by south korea. why lets see hyundai and kia sells its share of ola in 2025. both companies are from south korea. A company who put the alligation of technology theft at the very first of launch of ola scooter with its own battery is LG , and guess what its also from South Korea.  Clearly ola has been targeted most of the videos putting on websites are paid ones funded by south korean companies. The scooters they post standing in line infront of service center is a joke. bcz everh and every companies service center you will see lots of vehicles standing like that only. beaware stnad with ola as its indian company.",2025-11-17T19:26:31Z,0,Negative,-1,0.0,10,0.7227,2026-02-21T09:38:28.814293
